date,region,product_id,product_name,units_sold,unit_price,total_sales,salesperson
2025-08-29,East,2,Beta Gadget,7,35.0,245.0,Bob
2025-08-29,West,2,Beta Gadget,7,35.0,245.0,Charlie
2025-08-29,East,1,Alpha Widget,5,20.0,100.0,Bob
2025-08-30,West,1,Alpha Widget,11,20.0,220.0,Alice
2025-08-30,West,2,Beta Gadget,9,35.0,315.0,Bob
2025-08-30,South,2,Beta Gadget,6,35.0,210.0,Alice
2025-08-30,East,1,Alpha Widget,18,20.0,360.0,Diana
2025-08-30,South,1,Alpha Widget,18,20.0,360.0,Alice
2025-08-31,West,1,Alpha Widget,14,20.0,280.0,Charlie
2025-08-31,West,2,Beta Gadget,6,35.0,210.0,Charlie
2025-08-31,South,2,Beta Gadget,10,35.0,350.0,Diana
2025-08-31,South,2,Beta Gadget,12,35.0,420.0,Bob
2025-08-31,West,2,Beta Gadget,15,35.0,525.0,Bob
2025-08-31,North,3,Gamma Tool,9,50.0,450.0,Charlie
2025-08-31,South,1,Alpha Widget,4,20.0,80.0,Diana
2025-08-31,South,1,Alpha Widget,3,20.0,60.0,Bob
2025-09-01,West,3,Gamma Tool,3,50.0,150.0,Diana
2025-09-01,North,3,Gamma Tool,17,50.0,850.0,Alice
2025-09-01,East,3,Gamma Tool,6,50.0,300.0,Diana
2025-09-01,South,3,Gamma Tool,18,50.0,900.0,Charlie
2025-09-01,West,1,Alpha Widget,13,20.0,260.0,Diana
2025-09-01,West,1,Alpha Widget,13,20.0,260.0,Bob
2025-09-01,North,1,Alpha Widget,3,20.0,60.0,Charlie
2025-09-02,North,1,Alpha Widget,13,20.0,260.0,Diana
2025-09-02,South,2,Beta Gadget,19,35.0,665.0,Charlie
2025-09-02,South,1,Alpha Widget,5,20.0,100.0,Bob
2025-09-02,South,2,Beta Gadget,14,35.0,490.0,Alice
2025-09-02,North,3,Gamma Tool,18,50.0,900.0,Charlie
2025-09-02,East,1,Alpha Widget,17,20.0,340.0,Alice
2025-09-02,West,2,Beta Gadget,4,35.0,140.0,Bob
2025-09-02,South,1,Alpha Widget,8,20.0,160.0,Diana
2025-09-03,North,1,Alpha Widget,8,20.0,160.0,Charlie
2025-09-03,North,1,Alpha Widget,7,20.0,140.0,Diana
2025-09-03,North,2,Beta Gadget,15,35.0,525.0,Bob
2025-09-03,North,3,Gamma Tool,15,50.0,750.0,Bob
2025-09-03,South,1,Alpha Widget,5,20.0,100.0,Diana
2025-09-03,South,3,Gamma Tool,13,50.0,650.0,Alice
2025-09-03,North,2,Beta Gadget,16,35.0,560.0,Charlie
2025-09-03,North,1,Alpha Widget,2,20.0,40.0,Diana
2025-09-04,North,2,Beta Gadget,3,35.0,105.0,Bob
2025-09-04,South,2,Beta Gadget,16,35.0,560.0,Alice
2025-09-04,South,1,Alpha Widget,15,20.0,300.0,Charlie
2025-09-04,North,3,Gamma Tool,5,50.0,250.0,Bob
2025-09-04,East,2,Beta Gadget,10,35.0,350.0,Diana
2025-09-05,West,1,Alpha Widget,7,20.0,140.0,Bob
2025-09-05,South,1,Alpha Widget,14,20.0,280.0,Diana
2025-09-05,North,1,Alpha Widget,11,20.0,220.0,Diana
2025-09-05,West,1,Alpha Widget,11,20.0,220.0,Charlie
2025-09-05,South,3,Gamma Tool,17,50.0,850.0,Charlie
2025-09-05,North,1,Alpha Widget,11,20.0,220.0,Charlie
2025-09-06,North,1,Alpha Widget,14,20.0,280.0,Alice
2025-09-06,South,2,Beta Gadget,2,35.0,70.0,Alice
2025-09-06,South,2,Beta Gadget,11,35.0,385.0,Charlie
2025-09-06,West,2,Beta Gadget,9,35.0,315.0,Diana
2025-09-06,East,2,Beta Gadget,19,35.0,665.0,Bob
2025-09-07,West,2,Beta Gadget,5,35.0,175.0,Bob
2025-09-07,West,3,Gamma Tool,9,50.0,450.0,Charlie
2025-09-07,South,3,Gamma Tool,7,50.0,350.0,Charlie
2025-09-07,North,2,Beta Gadget,8,35.0,280.0,Charlie
2025-09-07,East,2,Beta Gadget,5,35.0,175.0,Diana
2025-09-07,South,2,Beta Gadget,10,35.0,350.0,Bob
2025-09-07,North,2,Beta Gadget,12,35.0,420.0,Alice
2025-09-08,East,2,Beta Gadget,14,35.0,490.0,Bob
2025-09-08,West,2,Beta Gadget,18,35.0,630.0,Bob
2025-09-08,East,1,Alpha Widget,7,20.0,140.0,Bob
2025-09-08,South,1,Alpha Widget,11,20.0,220.0,Diana
2025-09-08,South,2,Beta Gadget,17,35.0,595.0,Alice
2025-09-08,South,2,Beta Gadget,18,35.0,630.0,Diana
2025-09-08,South,3,Gamma Tool,14,50.0,700.0,Charlie
2025-09-09,West,2,Beta Gadget,14,35.0,490.0,Bob
2025-09-09,West,1,Alpha Widget,8,20.0,160.0,Diana
2025-09-09,East,3,Gamma Tool,17,50.0,850.0,Diana
2025-09-09,East,2,Beta Gadget,15,35.0,525.0,Diana
2025-09-09,North,3,Gamma Tool,5,50.0,250.0,Charlie
2025-09-09,North,2,Beta Gadget,9,35.0,315.0,Bob
2025-09-09,North,1,Alpha Widget,1,20.0,20.0,Bob
2025-09-09,East,2,Beta Gadget,1,35.0,35.0,Charlie
2025-09-10,East,3,Gamma Tool,16,50.0,800.0,Alice
2025-09-10,West,1,Alpha Widget,1,20.0,20.0,Charlie
2025-09-10,West,3,Gamma Tool,13,50.0,650.0,Diana
2025-09-10,West,1,Alpha Widget,19,20.0,380.0,Bob
2025-09-10,South,3,Gamma Tool,16,50.0,800.0,Alice
2025-09-11,South,3,Gamma Tool,1,50.0,50.0,Diana
2025-09-11,South,2,Beta Gadget,8,35.0,280.0,Diana
2025-09-11,North,1,Alpha Widget,12,20.0,240.0,Charlie
2025-09-11,North,2,Beta Gadget,3,35.0,105.0,Diana
2025-09-11,North,2,Beta Gadget,3,35.0,105.0,Bob
2025-09-11,West,3,Gamma Tool,4,50.0,200.0,Alice
2025-09-11,East,3,Gamma Tool,16,50.0,800.0,Charlie
2025-09-11,South,1,Alpha Widget,8,20.0,160.0,Bob
2025-09-11,North,1,Alpha Widget,6,20.0,120.0,Charlie
2025-09-12,West,3,Gamma Tool,3,50.0,150.0,Bob
2025-09-12,South,2,Beta Gadget,6,35.0,210.0,Alice
2025-09-12,North,3,Gamma Tool,1,50.0,50.0,Diana
2025-09-12,East,1,Alpha Widget,18,20.0,360.0,Alice
2025-09-12,South,1,Alpha Widget,6,20.0,120.0,Diana
2025-09-12,North,3,Gamma Tool,4,50.0,200.0,Alice
2025-09-12,West,3,Gamma Tool,9,50.0,450.0,Charlie
2025-09-12,West,3,Gamma Tool,6,50.0,300.0,Diana
2025-09-13,North,1,Alpha Widget,1,20.0,20.0,Alice
2025-09-13,East,2,Beta Gadget,5,35.0,175.0,Alice
2025-09-13,North,3,Gamma Tool,8,50.0,400.0,Bob
2025-09-13,West,2,Beta Gadget,16,35.0,560.0,Charlie
2025-09-13,South,2,Beta Gadget,9,35.0,315.0,Diana
2025-09-14,East,1,Alpha Widget,11,20.0,220.0,Charlie
2025-09-14,North,3,Gamma Tool,8,50.0,400.0,Charlie
2025-09-14,West,1,Alpha Widget,1,20.0,20.0,Alice
2025-09-14,West,1,Alpha Widget,10,20.0,200.0,Bob
2025-09-14,East,2,Beta Gadget,4,35.0,140.0,Diana
2025-09-14,West,3,Gamma Tool,19,50.0,950.0,Diana
2025-09-14,South,3,Gamma Tool,10,50.0,500.0,Bob
2025-09-14,South,2,Beta Gadget,6,35.0,210.0,Charlie
2025-09-14,North,1,Alpha Widget,7,20.0,140.0,Alice
2025-09-15,South,1,Alpha Widget,1,20.0,20.0,Alice
2025-09-15,South,2,Beta Gadget,4,35.0,140.0,Alice
2025-09-15,South,2,Beta Gadget,16,35.0,560.0,Charlie
2025-09-15,South,2,Beta Gadget,9,35.0,315.0,Diana
2025-09-15,West,3,Gamma Tool,3,50.0,150.0,Diana
2025-09-15,East,3,Gamma Tool,10,50.0,500.0,Charlie
2025-09-16,East,3,Gamma Tool,7,50.0,350.0,Diana
2025-09-16,East,1,Alpha Widget,2,20.0,40.0,Charlie
2025-09-16,South,3,Gamma Tool,6,50.0,300.0,Charlie
2025-09-16,North,1,Alpha Widget,3,20.0,60.0,Diana
2025-09-16,North,1,Alpha Widget,12,20.0,240.0,Alice
2025-09-17,South,2,Beta Gadget,14,35.0,490.0,Charlie
2025-09-17,South,1,Alpha Widget,17,20.0,340.0,Diana
2025-09-17,West,2,Beta Gadget,12,35.0,420.0,Alice
2025-09-17,North,2,Beta Gadget,12,35.0,420.0,Diana
2025-09-17,West,2,Beta Gadget,2,35.0,70.0,Diana
2025-09-17,West,1,Alpha Widget,6,20.0,120.0,Diana
2025-09-17,South,1,Alpha Widget,7,20.0,140.0,Charlie
2025-09-18,North,2,Beta Gadget,1,35.0,35.0,Charlie
2025-09-18,East,3,Gamma Tool,18,50.0,900.0,Bob
2025-09-18,North,1,Alpha Widget,12,20.0,240.0,Bob
2025-09-18,West,3,Gamma Tool,17,50.0,850.0,Alice
2025-09-18,West,2,Beta Gadget,13,35.0,455.0,Diana
2025-09-18,East,1,Alpha Widget,15,20.0,300.0,Alice
2025-09-18,North,3,Gamma Tool,6,50.0,300.0,Diana
2025-09-19,South,1,Alpha Widget,5,20.0,100.0,Alice
2025-09-19,East,1,Alpha Widget,6,20.0,120.0,Charlie
2025-09-19,North,2,Beta Gadget,5,35.0,175.0,Charlie
2025-09-19,South,1,Alpha Widget,5,20.0,100.0,Alice
2025-09-19,East,1,Alpha Widget,16,20.0,320.0,Diana
2025-09-19,West,2,Beta Gadget,8,35.0,280.0,Bob
2025-09-20,South,3,Gamma Tool,19,50.0,950.0,Bob
2025-09-20,East,3,Gamma Tool,4,50.0,200.0,Charlie
2025-09-20,South,1,Alpha Widget,4,20.0,80.0,Diana
2025-09-20,West,3,Gamma Tool,7,50.0,350.0,Alice
2025-09-20,South,1,Alpha Widget,4,20.0,80.0,Diana
2025-09-21,West,1,Alpha Widget,13,20.0,260.0,Diana
2025-09-21,North,1,Alpha Widget,9,20.0,180.0,Alice
2025-09-21,East,2,Beta Gadget,12,35.0,420.0,Diana
2025-09-21,North,3,Gamma Tool,15,50.0,750.0,Alice
2025-09-21,South,2,Beta Gadget,12,35.0,420.0,Bob
2025-09-21,South,2,Beta Gadget,1,35.0,35.0,Bob
2025-09-21,North,2,Beta Gadget,18,35.0,630.0,Diana
2025-09-21,East,1,Alpha Widget,13,20.0,260.0,Alice
2025-09-22,East,2,Beta Gadget,9,35.0,315.0,Charlie
2025-09-22,North,2,Beta Gadget,4,35.0,140.0,Diana
2025-09-22,East,1,Alpha Widget,18,20.0,360.0,Alice
2025-09-22,South,3,Gamma Tool,16,50.0,800.0,Alice
2025-09-22,North,1,Alpha Widget,11,20.0,220.0,Diana
2025-09-22,East,3,Gamma Tool,11,50.0,550.0,Alice
2025-09-22,North,3,Gamma Tool,14,50.0,700.0,Charlie
2025-09-22,North,2,Beta Gadget,13,35.0,455.0,Bob
2025-09-23,North,3,Gamma Tool,16,50.0,800.0,Bob
2025-09-23,South,3,Gamma Tool,2,50.0,100.0,Charlie
2025-09-23,South,2,Beta Gadget,13,35.0,455.0,Bob
2025-09-23,North,3,Gamma Tool,9,50.0,450.0,Charlie
2025-09-23,East,1,Alpha Widget,5,20.0,100.0,Charlie
2025-09-23,East,2,Beta Gadget,15,35.0,525.0,Diana
2025-09-23,East,3,Gamma Tool,9,50.0,450.0,Alice
2025-09-23,North,2,Beta Gadget,10,35.0,350.0,Charlie
2025-09-24,West,1,Alpha Widget,16,20.0,320.0,Charlie
2025-09-24,South,1,Alpha Widget,19,20.0,380.0,Diana
2025-09-24,East,3,Gamma Tool,5,50.0,250.0,Diana
2025-09-24,North,2,Beta Gadget,6,35.0,210.0,Charlie
2025-09-24,East,1,Alpha Widget,13,20.0,260.0,Diana
2025-09-24,South,3,Gamma Tool,8,50.0,400.0,Alice
2025-09-24,East,2,Beta Gadget,10,35.0,350.0,Charlie
2025-09-24,West,1,Alpha Widget,12,20.0,240.0,Alice
2025-09-24,South,1,Alpha Widget,5,20.0,100.0,Diana
2025-09-25,North,1,Alpha Widget,19,20.0,380.0,Bob
2025-09-25,East,1,Alpha Widget,15,20.0,300.0,Charlie
2025-09-25,North,3,Gamma Tool,2,50.0,100.0,Diana
2025-09-25,North,1,Alpha Widget,8,20.0,160.0,Bob
2025-09-25,West,1,Alpha Widget,3,20.0,60.0,Alice
2025-09-25,South,1,Alpha Widget,2,20.0,40.0,Charlie
2025-09-26,North,1,Alpha Widget,9,20.0,180.0,Alice
2025-09-26,West,1,Alpha Widget,11,20.0,220.0,Charlie
2025-09-26,South,2,Beta Gadget,14,35.0,490.0,Bob
2025-09-26,North,1,Alpha Widget,16,20.0,320.0,Diana
2025-09-26,East,1,Alpha Widget,3,20.0,60.0,Diana
2025-09-27,West,3,Gamma Tool,11,50.0,550.0,Alice
2025-09-27,South,1,Alpha Widget,5,20.0,100.0,Diana
2025-09-27,South,3,Gamma Tool,1,50.0,50.0,Diana
2025-09-27,North,2,Beta Gadget,7,35.0,245.0,Alice
2025-09-27,West,2,Beta Gadget,14,35.0,490.0,Bob
2025-09-27,West,1,Alpha Widget,2,20.0,40.0,Bob
2025-09-27,West,1,Alpha Widget,4,20.0,80.0,Charlie
2025-09-28,North,2,Beta Gadget,18,35.0,630.0,Bob
2025-09-28,North,3,Gamma Tool,12,50.0,600.0,Alice
2025-09-28,East,3,Gamma Tool,9,50.0,450.0,Charlie
2025-09-28,North,3,Gamma Tool,4,50.0,200.0,Diana
2025-09-28,East,1,Alpha Widget,14,20.0,280.0,Alice
2025-09-28,South,1,Alpha Widget,18,20.0,360.0,Bob
2025-09-28,East,1,Alpha Widget,16,20.0,320.0,Charlie
2025-09-29,West,2,Beta Gadget,10,35.0,350.0,Alice
2025-09-29,South,1,Alpha Widget,10,20.0,200.0,Alice
2025-09-29,East,2,Beta Gadget,19,35.0,665.0,Diana
2025-09-29,East,2,Beta Gadget,3,35.0,105.0,Bob
2025-09-29,North,2,Beta Gadget,12,35.0,420.0,Charlie
2025-09-29,South,3,Gamma Tool,10,50.0,500.0,Bob
2025-09-29,West,1,Alpha Widget,14,20.0,280.0,Charlie
2025-09-29,East,1,Alpha Widget,7,20.0,140.0,Charlie
2025-09-30,South,3,Gamma Tool,5,50.0,250.0,Bob
2025-09-30,South,1,Alpha Widget,15,20.0,300.0,Alice
2025-09-30,South,2,Beta Gadget,1,35.0,35.0,Diana
2025-09-30,North,1,Alpha Widget,10,20.0,200.0,Charlie
2025-09-30,South,2,Beta Gadget,11,35.0,385.0,Charlie
2025-09-30,East,2,Beta Gadget,10,35.0,350.0,Charlie
2025-09-30,West,3,Gamma Tool,9,50.0,450.0,Diana
2025-09-30,South,1,Alpha Widget,5,20.0,100.0,Charlie
2025-10-01,West,2,Beta Gadget,5,35.0,175.0,Diana
2025-10-01,North,2,Beta Gadget,18,35.0,630.0,Diana
2025-10-01,East,3,Gamma Tool,17,50.0,850.0,Charlie
2025-10-01,West,3,Gamma Tool,10,50.0,500.0,Alice
2025-10-01,East,2,Beta Gadget,8,35.0,280.0,Diana
2025-10-02,South,2,Beta Gadget,17,35.0,595.0,Diana
2025-10-02,East,1,Alpha Widget,17,20.0,340.0,Charlie
2025-10-02,North,2,Beta Gadget,1,35.0,35.0,Bob
2025-10-02,West,2,Beta Gadget,4,35.0,140.0,Alice
2025-10-02,North,3,Gamma Tool,9,50.0,450.0,Alice
2025-10-02,West,1,Alpha Widget,18,20.0,360.0,Alice
2025-10-03,West,3,Gamma Tool,4,50.0,200.0,Charlie
2025-10-03,West,3,Gamma Tool,16,50.0,800.0,Charlie
2025-10-03,North,1,Alpha Widget,4,20.0,80.0,Alice
2025-10-03,South,2,Beta Gadget,18,35.0,630.0,Bob
2025-10-03,West,2,Beta Gadget,6,35.0,210.0,Diana
2025-10-03,West,2,Beta Gadget,19,35.0,665.0,Alice
2025-10-03,North,1,Alpha Widget,3,20.0,60.0,Charlie
2025-10-03,North,3,Gamma Tool,15,50.0,750.0,Bob
2025-10-04,North,2,Beta Gadget,8,35.0,280.0,Alice
2025-10-04,North,2,Beta Gadget,13,35.0,455.0,Alice
2025-10-04,South,2,Beta Gadget,8,35.0,280.0,Charlie
2025-10-04,North,3,Gamma Tool,12,50.0,600.0,Bob
2025-10-04,North,1,Alpha Widget,18,20.0,360.0,Diana
2025-10-04,South,2,Beta Gadget,2,35.0,70.0,Diana
2025-10-04,North,3,Gamma Tool,8,50.0,400.0,Diana
2025-10-04,South,2,Beta Gadget,14,35.0,490.0,Charlie
2025-10-05,South,3,Gamma Tool,18,50.0,900.0,Bob
2025-10-05,West,3,Gamma Tool,16,50.0,800.0,Diana
2025-10-05,South,2,Beta Gadget,17,35.0,595.0,Bob
2025-10-05,North,3,Gamma Tool,1,50.0,50.0,Diana
2025-10-05,North,3,Gamma Tool,5,50.0,250.0,Bob
2025-10-05,North,2,Beta Gadget,13,35.0,455.0,Bob
2025-10-05,North,3,Gamma Tool,19,50.0,950.0,Diana
2025-10-06,West,3,Gamma Tool,1,50.0,50.0,Alice
2025-10-06,East,2,Beta Gadget,17,35.0,595.0,Bob
2025-10-06,North,2,Beta Gadget,2,35.0,70.0,Bob
2025-10-06,North,2,Beta Gadget,13,35.0,455.0,Bob
2025-10-06,West,3,Gamma Tool,14,50.0,700.0,Alice
2025-10-06,West,2,Beta Gadget,13,35.0,455.0,Bob
2025-10-06,South,3,Gamma Tool,6,50.0,300.0,Alice
2025-10-06,North,1,Alpha Widget,4,20.0,80.0,Alice
2025-10-07,South,3,Gamma Tool,10,50.0,500.0,Charlie
2025-10-07,East,3,Gamma Tool,6,50.0,300.0,Alice
2025-10-07,West,1,Alpha Widget,10,20.0,200.0,Alice
2025-10-07,South,2,Beta Gadget,10,35.0,350.0,Bob
2025-10-07,East,1,Alpha Widget,3,20.0,60.0,Alice
2025-10-07,North,3,Gamma Tool,8,50.0,400.0,Alice
2025-10-07,North,3,Gamma Tool,9,50.0,450.0,Charlie
2025-10-07,North,1,Alpha Widget,10,20.0,200.0,Diana
2025-10-07,South,1,Alpha Widget,6,20.0,120.0,Diana
2025-10-08,North,3,Gamma Tool,10,50.0,500.0,Bob
2025-10-08,West,2,Beta Gadget,17,35.0,595.0,Alice
2025-10-08,North,1,Alpha Widget,17,20.0,340.0,Alice
2025-10-08,East,2,Beta Gadget,5,35.0,175.0,Diana
2025-10-08,East,1,Alpha Widget,11,20.0,220.0,Charlie
2025-10-08,South,3,Gamma Tool,18,50.0,900.0,Bob
2025-10-08,South,2,Beta Gadget,4,35.0,140.0,Bob
2025-10-08,East,1,Alpha Widget,2,20.0,40.0,Alice
2025-10-09,North,2,Beta Gadget,7,35.0,245.0,Diana
2025-10-09,West,3,Gamma Tool,18,50.0,900.0,Diana
2025-10-09,East,1,Alpha Widget,5,20.0,100.0,Alice
2025-10-09,South,2,Beta Gadget,15,35.0,525.0,Charlie
2025-10-09,North,2,Beta Gadget,7,35.0,245.0,Bob
2025-10-09,South,2,Beta Gadget,7,35.0,245.0,Diana
2025-10-09,North,2,Beta Gadget,4,35.0,140.0,Bob
2025-10-09,South,2,Beta Gadget,8,35.0,280.0,Bob
2025-10-09,West,2,Beta Gadget,7,35.0,245.0,Diana
2025-10-10,South,2,Beta Gadget,14,35.0,490.0,Alice
2025-10-10,West,1,Alpha Widget,8,20.0,160.0,Diana
2025-10-10,North,2,Beta Gadget,2,35.0,70.0,Alice
2025-10-10,South,3,Gamma Tool,16,50.0,800.0,Bob
2025-10-10,West,3,Gamma Tool,2,50.0,100.0,Bob
2025-10-11,West,3,Gamma Tool,2,50.0,100.0,Diana
2025-10-11,North,3,Gamma Tool,8,50.0,400.0,Diana
2025-10-11,North,1,Alpha Widget,2,20.0,40.0,Charlie
2025-10-11,North,1,Alpha Widget,17,20.0,340.0,Diana
2025-10-11,East,3,Gamma Tool,17,50.0,850.0,Alice
2025-10-12,North,2,Beta Gadget,7,35.0,245.0,Charlie
2025-10-12,West,3,Gamma Tool,1,50.0,50.0,Bob
2025-10-12,East,3,Gamma Tool,6,50.0,300.0,Bob
2025-10-12,North,3,Gamma Tool,13,50.0,650.0,Bob
2025-10-12,North,1,Alpha Widget,13,20.0,260.0,Alice
2025-10-12,North,2,Beta Gadget,1,35.0,35.0,Bob
2025-10-12,East,3,Gamma Tool,7,50.0,350.0,Charlie
2025-10-12,South,1,Alpha Widget,4,20.0,80.0,Alice
2025-10-13,West,3,Gamma Tool,15,50.0,750.0,Diana
2025-10-13,North,2,Beta Gadget,15,35.0,525.0,Diana
2025-10-13,South,3,Gamma Tool,1,50.0,50.0,Charlie
2025-10-13,East,2,Beta Gadget,9,35.0,315.0,Alice
2025-10-13,East,3,Gamma Tool,15,50.0,750.0,Charlie
2025-10-13,North,2,Beta Gadget,9,35.0,315.0,Charlie
2025-10-13,West,1,Alpha Widget,13,20.0,260.0,Charlie
2025-10-14,South,3,Gamma Tool,6,50.0,300.0,Charlie
2025-10-14,South,3,Gamma Tool,16,50.0,800.0,Charlie
2025-10-14,West,2,Beta Gadget,13,35.0,455.0,Charlie
2025-10-14,East,2,Beta Gadget,15,35.0,525.0,Diana
2025-10-14,East,1,Alpha Widget,9,20.0,180.0,Alice
2025-10-14,North,3,Gamma Tool,13,50.0,650.0,Bob
2025-10-14,West,3,Gamma Tool,5,50.0,250.0,Diana
2025-10-15,North,2,Beta Gadget,18,35.0,630.0,Alice
2025-10-15,East,3,Gamma Tool,5,50.0,250.0,Bob
2025-10-15,North,3,Gamma Tool,15,50.0,750.0,Bob
2025-10-15,East,1,Alpha Widget,17,20.0,340.0,Alice
2025-10-15,North,3,Gamma Tool,3,50.0,150.0,Diana
2025-10-16,South,1,Alpha Widget,19,20.0,380.0,Alice
2025-10-16,East,3,Gamma Tool,7,50.0,350.0,Charlie
2025-10-16,East,2,Beta Gadget,12,35.0,420.0,Bob
2025-10-16,North,2,Beta Gadget,3,35.0,105.0,Diana
2025-10-16,West,1,Alpha Widget,13,20.0,260.0,Diana
2025-10-16,East,3,Gamma Tool,13,50.0,650.0,Charlie
2025-10-17,West,2,Beta Gadget,15,35.0,525.0,Diana
2025-10-17,South,2,Beta Gadget,11,35.0,385.0,Diana
2025-10-17,East,1,Alpha Widget,15,20.0,300.0,Diana
2025-10-17,North,1,Alpha Widget,6,20.0,120.0,Charlie
2025-10-17,East,3,Gamma Tool,17,50.0,850.0,Alice
2025-10-17,East,2,Beta Gadget,18,35.0,630.0,Bob
2025-10-18,South,3,Gamma Tool,1,50.0,50.0,Diana
2025-10-18,North,2,Beta Gadget,18,35.0,630.0,Alice
2025-10-18,North,2,Beta Gadget,2,35.0,70.0,Diana
2025-10-18,North,2,Beta Gadget,15,35.0,525.0,Charlie
2025-10-18,South,2,Beta Gadget,7,35.0,245.0,Alice
2025-10-18,West,1,Alpha Widget,5,20.0,100.0,Charlie
2025-10-18,West,1,Alpha Widget,14,20.0,280.0,Bob
2025-10-18,South,3,Gamma Tool,2,50.0,100.0,Diana
2025-10-19,South,2,Beta Gadget,18,35.0,630.0,Charlie
2025-10-19,East,2,Beta Gadget,15,35.0,525.0,Charlie
2025-10-19,North,2,Beta Gadget,11,35.0,385.0,Diana
2025-10-19,West,1,Alpha Widget,5,20.0,100.0,Alice
2025-10-19,East,2,Beta Gadget,3,35.0,105.0,Diana
2025-10-19,North,1,Alpha Widget,3,20.0,60.0,Alice
2025-10-19,North,3,Gamma Tool,11,50.0,550.0,Bob
2025-10-20,West,3,Gamma Tool,16,50.0,800.0,Alice
2025-10-20,North,2,Beta Gadget,16,35.0,560.0,Charlie
2025-10-20,North,3,Gamma Tool,19,50.0,950.0,Charlie
2025-10-20,East,3,Gamma Tool,8,50.0,400.0,Charlie
2025-10-20,South,1,Alpha Widget,4,20.0,80.0,Charlie
2025-10-20,North,2,Beta Gadget,19,35.0,665.0,Alice
2025-10-20,South,3,Gamma Tool,14,50.0,700.0,Alice
2025-10-20,West,1,Alpha Widget,10,20.0,200.0,Bob
2025-10-21,South,3,Gamma Tool,3,50.0,150.0,Charlie
2025-10-21,South,1,Alpha Widget,7,20.0,140.0,Charlie
2025-10-21,East,1,Alpha Widget,16,20.0,320.0,Charlie
2025-10-21,East,2,Beta Gadget,16,35.0,560.0,Bob
2025-10-21,East,3,Gamma Tool,12,50.0,600.0,Diana
2025-10-21,North,2,Beta Gadget,9,35.0,315.0,Diana
2025-10-21,West,3,Gamma Tool,7,50.0,350.0,Charlie
2025-10-21,East,3,Gamma Tool,6,50.0,300.0,Charlie
2025-10-21,East,1,Alpha Widget,9,20.0,180.0,Diana
2025-10-22,North,2,Beta Gadget,12,35.0,420.0,Charlie
2025-10-22,North,3,Gamma Tool,16,50.0,800.0,Charlie
2025-10-22,East,1,Alpha Widget,19,20.0,380.0,Alice
2025-10-22,North,3,Gamma Tool,7,50.0,350.0,Alice
2025-10-22,South,3,Gamma Tool,7,50.0,350.0,Alice
2025-10-22,East,1,Alpha Widget,5,20.0,100.0,Diana
2025-10-22,West,2,Beta Gadget,6,35.0,210.0,Alice
2025-10-22,West,2,Beta Gadget,9,35.0,315.0,Alice
2025-10-22,South,1,Alpha Widget,16,20.0,320.0,Bob
2025-10-23,East,1,Alpha Widget,2,20.0,40.0,Charlie
2025-10-23,East,2,Beta Gadget,8,35.0,280.0,Bob
2025-10-23,North,1,Alpha Widget,14,20.0,280.0,Alice
2025-10-23,East,2,Beta Gadget,8,35.0,280.0,Alice
2025-10-23,North,1,Alpha Widget,2,20.0,40.0,Charlie
2025-10-23,East,1,Alpha Widget,4,20.0,80.0,Diana
2025-10-23,South,1,Alpha Widget,16,20.0,320.0,Diana
2025-10-23,West,2,Beta Gadget,5,35.0,175.0,Diana
2025-10-24,North,1,Alpha Widget,8,20.0,160.0,Alice
2025-10-24,North,1,Alpha Widget,17,20.0,340.0,Diana
2025-10-24,West,3,Gamma Tool,8,50.0,400.0,Alice
2025-10-24,South,2,Beta Gadget,12,35.0,420.0,Charlie
2025-10-24,East,2,Beta Gadget,2,35.0,70.0,Diana
2025-10-24,West,2,Beta Gadget,6,35.0,210.0,Bob
2025-10-24,North,3,Gamma Tool,6,50.0,300.0,Bob
2025-10-25,North,1,Alpha Widget,4,20.0,80.0,Bob
2025-10-25,North,2,Beta Gadget,14,35.0,490.0,Charlie
2025-10-25,North,1,Alpha Widget,2,20.0,40.0,Bob
2025-10-25,East,2,Beta Gadget,7,35.0,245.0,Charlie
2025-10-25,North,3,Gamma Tool,13,50.0,650.0,Bob
2025-10-25,South,2,Beta Gadget,1,35.0,35.0,Diana
2025-10-25,South,1,Alpha Widget,7,20.0,140.0,Charlie
2025-10-25,North,1,Alpha Widget,19,20.0,380.0,Diana
2025-10-25,West,3,Gamma Tool,3,50.0,150.0,Bob
2025-10-26,North,3,Gamma Tool,8,50.0,400.0,Bob
2025-10-26,North,3,Gamma Tool,1,50.0,50.0,Diana
2025-10-26,North,1,Alpha Widget,19,20.0,380.0,Bob
2025-10-26,South,1,Alpha Widget,7,20.0,140.0,Charlie
2025-10-26,South,1,Alpha Widget,2,20.0,40.0,Charlie
2025-10-26,East,2,Beta Gadget,10,35.0,350.0,Charlie
2025-10-26,North,1,Alpha Widget,1,20.0,20.0,Diana
2025-10-26,West,3,Gamma Tool,5,50.0,250.0,Diana
2025-10-27,East,3,Gamma Tool,12,50.0,600.0,Alice
2025-10-27,North,3,Gamma Tool,17,50.0,850.0,Diana
2025-10-27,North,1,Alpha Widget,7,20.0,140.0,Charlie
2025-10-27,North,1,Alpha Widget,7,20.0,140.0,Alice
2025-10-27,West,3,Gamma Tool,13,50.0,650.0,Alice
2025-10-27,North,2,Beta Gadget,5,35.0,175.0,Charlie
